Code,Country,Region,Subregion,Indicator,Dimension,Category,Sex,Age,Year,Unit,Value,Source
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Sexual exploitation,Other,18 years or over,2021,Counts,3658,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Sexual exploitation,Unknown,Unknown,2021,Counts,37,GLOTIP
UZB,Uzbekistan,Asia,Central Asia,Detected trafficking victims,by form of exploitation,Forced labour,Female,0 to 17 years,2017,Counts,3,GLOTIP
UZB,Uzbekistan,Asia,Central Asia,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2017,Counts,41,GLOTIP
UZB,Uzbekistan,Asia,Central Asia,Detected trafficking victims,by form of exploitation,Forced labour,Male,0 to 17 years,2017,Counts,3,GLOTIP
UZB,Uzbekistan,Asia,Central Asia,Detected trafficking victims,by form of exploitation,Forced labour,Male,18 years or over,2017,Counts,315,GLOTIP
UZB,Uzbekistan,Asia,Central Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,0 to 17 years,2017,Counts,12,GLOTIP
UZB,Uzbekistan,Asia,Central Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2017,Counts,263,GLOTIP
UZB,Uzbekistan,Asia,Central Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,0 to 17 years,2017,Counts,3,GLOTIP
UZB,Uzbekistan,Asia,Central Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,18 years or over,2017,Counts,3,GLOTIP
UZB,Uzbekistan,Asia,Central Asia,Detected trafficking victims,by form of exploitation,Forced labour,Female,0 to 17 years,2018,Counts,3,GLOTIP
UZB,Uzbekistan,Asia,Central Asia,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2018,Counts,3,GLOTIP
UZB,Uzbekistan,Asia,Central Asia,Detected trafficking victims,by form of exploitation,Forced labour,Male,0 to 17 years,2018,Counts,3,GLOTIP
UZB,Uzbekistan,Asia,Central Asia,Detected trafficking victims,by form of exploitation,Forced labour,Male,18 years or over,2018,Counts,213,GLOTIP
UZB,Uzbekistan,Asia,Central Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,0 to 17 years,2018,Counts,6,GLOTIP
UZB,Uzbekistan,Asia,Central Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2018,Counts,222,GLOTIP
UZB,Uzbekistan,Asia,Central Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,0 to 17 years,2018,Counts,3,GLOTIP
UZB,Uzbekistan,Asia,Central Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,18 years or over,2018,Counts,3,GLOTIP
UZB,Uzbekistan,Asia,Central Asia,Detected trafficking victims,by form of exploitation,Forced labour,Female,0 to 17 years,2019,Counts,3,GLOTIP
UZB,Uzbekistan,Asia,Central Asia,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2019,Counts,3,GLOTIP
UZB,Uzbekistan,Asia,Central Asia,Detected trafficking victims,by form of exploitation,Forced labour,Male,0 to 17 years,2019,Counts,3,GLOTIP
UZB,Uzbekistan,Asia,Central Asia,Detected trafficking victims,by form of exploitation,Forced labour,Male,18 years or over,2019,Counts,47,GLOTIP
UZB,Uzbekistan,Asia,Central Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,0 to 17 years,2019,Counts,5,GLOTIP
UZB,Uzbekistan,Asia,Central Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2019,Counts,127,GLOTIP
UZB,Uzbekistan,Asia,Central Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,0 to 17 years,2019,Counts,3,GLOTIP
UZB,Uzbekistan,Asia,Central Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,18 years or over,2019,Counts,3,GLOTIP
UZB,Uzbekistan,Asia,Central Asia,Detected trafficking victims,by form of exploitation,Forced labour,Female,0 to 17 years,2020,Counts,3,GLOTIP
UZB,Uzbekistan,Asia,Central Asia,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2020,Counts,3,GLOTIP
UZB,Uzbekistan,Asia,Central Asia,Detected trafficking victims,by form of exploitation,Forced labour,Male,0 to 17 years,2020,Counts,3,GLOTIP
UZB,Uzbekistan,Asia,Central Asia,Detected trafficking victims,by form of exploitation,Forced labour,Male,18 years or over,2020,Counts,12,GLOTIP
UZB,Uzbekistan,Asia,Central Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,0 to 17 years,2020,Counts,9,GLOTIP
UZB,Uzbekistan,Asia,Central Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2020,Counts,79,GLOTIP
UZB,Uzbekistan,Asia,Central Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,0 to 17 years,2020,Counts,3,GLOTIP
UZB,Uzbekistan,Asia,Central Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,18 years or over,2020,Counts,3,GLOTIP
UZB,Uzbekistan,Asia,Central Asia,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2021,Counts,3,GLOTIP
UZB,Uzbekistan,Asia,Central Asia,Detected trafficking victims,by form of exploitation,Forced labour,Male,18 years or over,2021,Counts,70,GLOTIP
UZB,Uzbekistan,Asia,Central Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,0 to 17 years,2021,Counts,3,GLOTIP
UZB,Uzbekistan,Asia,Central Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2021,Counts,113,GLOTIP
UZB,Uzbekistan,Asia,Central Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,18 years or over,2021,Counts,3,GLOTIP
ZMB,Zambia,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Forced labour,Female,0 to 17 years,2017,Counts,9,GLOTIP
ZMB,Zambia,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2017,Counts,3,GLOTIP
ZMB,Zambia,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Forced labour,Male,0 to 17 years,2017,Counts,3,GLOTIP
ZMB,Zambia,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Forced labour,Male,18 years or over,2017,Counts,3,GLOTIP
ZMB,Zambia,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,0 to 17 years,2017,Counts,3,GLOTIP
ZMB,Zambia,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2017,Counts,3,GLOTIP
ZMB,Zambia,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,0 to 17 years,2017,Counts,3,GLOTIP
ZMB,Zambia,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,18 years or over,2017,Counts,3,GLOTIP
ZMB,Zambia,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Forced labour,Female,0 to 17 years,2018,Counts,7,GLOTIP
ZMB,Zambia,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2018,Counts,11,GLOTIP
ZMB,Zambia,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Forced labour,Male,0 to 17 years,2018,Counts,8,GLOTIP
ZMB,Zambia,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Forced labour,Male,18 years or over,2018,Counts,5,GLOTIP
ZWE,Zimbabwe,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Forced labour,Female,0 to 17 years,2020,Counts,3,GLOTIP
ZWE,Zimbabwe,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2020,Counts,3,GLOTIP
ZWE,Zimbabwe,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Forced labour,Male,0 to 17 years,2020,Counts,3,GLOTIP
ZWE,Zimbabwe,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Forced labour,Male,18 years or over,2020,Counts,3,GLOTIP
ZWE,Zimbabwe,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,0 to 17 years,2020,Counts,3,GLOTIP
ZWE,Zimbabwe,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2020,Counts,3,GLOTIP
ZWE,Zimbabwe,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,0 to 17 years,2020,Counts,3,GLOTIP
ZWE,Zimbabwe,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,18 years or over,2020,Counts,3,GLOTIP
CRQ,Sark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,18 years or over,2018,Counts,3,GLOTIP
CRQ,Sark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,18 years or over,2019,Counts,3,GLOTIP
CRQ,Sark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2020,Counts,3,GLOTIP
CRQ,Sark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2017,Counts,3,GLOTIP
CRQ,Sark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2018,Counts,3,GLOTIP
CRQ,Sark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2018,Counts,3,GLOTIP
CRQ,Sark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2019,Counts,3,GLOTIP
CRQ,Sark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2019,Counts,3,GLOTIP
CRQ,Sark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2020,Counts,3,GLOTIP
CRQ,Sark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2020,Counts,3,GLOTIP
AGO,Angola,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2018,Counts,3,GLOTIP
AGO,Angola,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2018,Counts,3,GLOTIP
AGO,Angola,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2018,Counts,3,GLOTIP
AGO,Angola,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2018,Counts,3,GLOTIP
AGO,Angola,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2020,Counts,3,GLOTIP
AGO,Angola,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2020,Counts,3,GLOTIP
AGO,Angola,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2020,Counts,3,GLOTIP
AGO,Angola,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2020,Counts,3,GLOTIP
ALB,Albania,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2014,Counts,3,GLOTIP
ALB,Albania,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2014,Counts,3,GLOTIP
ALB,Albania,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2014,Counts,3,GLOTIP
ALB,Albania,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2014,Counts,3,GLOTIP
ALB,Albania,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2017,Counts,20,GLOTIP
ALB,Albania,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2017,Counts,3,GLOTIP
ALB,Albania,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2017,Counts,30,GLOTIP
ALB,Albania,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2017,Counts,5,GLOTIP
ALB,Albania,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2018,Counts,20,GLOTIP
ALB,Albania,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2018,Counts,3,GLOTIP
ALB,Albania,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2018,Counts,36,GLOTIP
ALB,Albania,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2018,Counts,5,GLOTIP
ALB,Albania,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2019,Counts,14,GLOTIP
ALB,Albania,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2019,Counts,3,GLOTIP
ALB,Albania,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2019,Counts,25,GLOTIP
ALB,Albania,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2019,Counts,3,GLOTIP
ALB,Albania,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2020,Counts,12,GLOTIP
ALB,Albania,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2020,Counts,3,GLOTIP
ALB,Albania,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2020,Counts,26,GLOTIP
ALB,Albania,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2020,Counts,3,GLOTIP
ALB,Albania,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2021,Counts,31,GLOTIP
